N,X,Y
"68660",120.522588,23.976889
"68661",120.345850,23.909725
"68662",120.295204,23.875708
"68663",120.294526,23.874178
"68664",120.547336,24.096409
"68665",120.568334,23.887847
"68666",120.557902,23.944060
"68667",120.594143,23.883110
"68668",120.495471,24.119153
"68669",120.445795,24.019820
"68670",120.583871,23.863577
"68671",120.575548,23.952532
"68672",120.575719,23.952067
"68673",120.335852,23.888544
"68674",120.415026,24.071892
"68675",120.552312,24.099523
"68676",120.635757,23.977414
"68677",120.334463,23.855706
"68678",120.495122,23.847809
"68679",120.458829,24.031101
"68680",120.580771,23.918857
"68681",120.434925,24.000325
"68682",120.434959,24.000325
"68683",120.559572,24.077122
"68684",120.559479,24.077424
"68685",120.510929,23.936370
"68686",120.628396,24.009603
"68687",120.628380,24.008947
"68688",120.590950,23.899577
"68689",120.562886,23.952696
"68690",120.593194,23.901360
"68691",120.567203,23.962270
"68692",120.470688,24.148204
"68693",120.478245,24.055955
"68694",120.478097,24.055978
"68695",120.578097,23.862192
"68696",120.577679,23.862334
"68697",120.415434,24.125200
"68698",120.556640,23.855244
"68699",120.556367,23.855414
"68700",120.274944,23.848911
"68701",120.674626,24.011604
"68702",120.370846,24.004501
"68703",120.371205,24.004889
"68704",120.382334,23.960672
"68705",120.316748,23.882755
"68706",120.315356,23.882065
"68707",120.543149,24.069856
"68708",120.606844,23.832753
"68709",120.346320,23.963998
"68710",120.511408,23.883766
"68711",120.380958,23.897201
"68712",120.463892,24.161097
"68713",120.403447,23.898105
"68714",120.355043,23.933848
"68715",120.605187,23.939616
"68716",120.608184,24.051880
"68717",120.537112,24.000646
"68718",120.535356,24.000566
"68719",120.545246,23.998473
"68720",120.453220,23.908303
"68721",120.570406,24.017489
"68722",120.610025,23.891488
"68723",120.610049,23.891623
"68724",120.601651,23.953065
"68725",120.601622,24.080277
"68726",120.601671,24.080431
"68727",120.444533,23.846741
"68728",120.555807,23.922491
"68729",120.483342,23.870502
"68730",120.506572,23.847897
"68731",120.576726,23.962451
"68732",120.537108,23.919837
"68733",120.537349,23.919890
"68734",120.601174,23.951187
"68735",120.547817,23.836774
"68736",120.542408,24.027655
"68737",120.486560,24.011689
"68738",120.539580,24.093456
"68739",120.596671,23.942220
"68740",120.383410,23.946792
"68741",120.383511,23.946199
"68742",120.532098,24.105600
"68743",120.531538,24.105851
"68744",120.508343,24.014331
"68745",120.476858,24.021227
"68746",120.462257,23.829806
"68747",120.460728,23.833103
"68748",120.581172,23.854642
"68749",120.493849,24.027208
"68750",120.545139,23.877679
"68751",120.519602,23.976617
"68752",120.622716,23.973154
"68753",120.622659,23.973304
"68754",120.467299,24.047257
"68755",120.571796,24.059337
"68756",120.551487,24.078627
"68757",120.551670,24.079123
"68758",120.458864,23.880678
"68759",120.410775,23.849804
"68760",120.478276,23.868527
"68761",120.437728,23.855642
"68762",120.437667,23.855678
"68763",120.409389,23.855005
"68764",120.472456,23.954491
"68765",120.488830,24.157532
"68766",120.437380,24.069454
"68767",120.561435,23.988910
"68768",120.581376,23.896767
"68769",120.371080,23.901579
"68770",120.371416,23.901574
"68771",120.487719,23.888032
"68772",120.448257,23.962470
"68773",120.448097,23.963144
"68774",120.308997,23.880836
"68775",120.442153,23.869907
"68776",120.567294,23.940205
"68777",120.496864,23.975313
"68778",120.291475,23.838039
"68779",120.287422,23.825680
"68780",120.586858,23.866687
"68781",120.587393,23.867913
"68782",120.343117,23.958004
"68783",120.549183,23.910360
"68784",120.549265,23.910300
"68785",120.319171,23.927217
"68786",120.466863,23.830240
"68787",120.467686,23.831249
"68788",120.564974,23.972789
"68789",120.565025,23.972866
"68790",120.595582,23.902347
"68791",120.579716,23.997302
"68792",120.371738,23.962675
"68793",120.370857,23.963462
"68794",120.472204,23.864101
"68795",120.475328,24.061470
"68796",120.438316,24.062381
"68797",120.572784,23.837521
"68798",120.567696,24.093994
"68799",120.504874,24.173093
"68800",120.504861,24.173302
"68801",120.438851,23.858737
"68802",120.499068,24.111465
"68803",120.509294,24.048889
"68804",120.516727,23.944805
"68805",120.562353,23.881621
"68806",120.622832,23.972844
"68807",120.449883,23.959939
"68808",120.517928,23.892192
"68809",120.434119,24.053812
"68810",120.546109,24.072155
"68811",120.546201,24.072305
"68812",120.599384,23.838754
"68813",120.394771,23.898015
"68814",120.393573,23.898176
"68815",120.572365,23.954589
"68816",120.570424,24.016168
"68817",120.384887,23.846984
"68818",120.571027,23.954477
"68819",120.365614,23.900444
"68820",120.612984,23.823193
"68821",120.600787,23.925810
"68822",120.599745,23.925777
"68823",120.568087,24.087639
"68824",120.566689,24.088121
"68825",120.509715,24.062124
"68826",120.339484,23.960750
"68827",120.449974,24.001057
"68828",120.615462,23.820357
"68829",120.523627,23.884886
"68830",120.402458,24.026457
"68831",120.450033,23.973269
"68832",120.378628,24.027479
"68833",120.624384,23.810595
"68834",120.625426,23.811611
"68835",120.495680,23.823737
"68836",120.547506,24.096452
"68837",120.517412,23.878068
"68838",120.300699,23.839950
"68839",120.544404,24.001922
"68840",120.566523,23.844426
"68841",120.457987,23.852913
"68842",120.521942,23.933787
"68843",120.473911,23.885926
"68844",120.317353,23.837829
"68845",120.565256,23.882757
"68846",120.565242,23.882930
"68847",120.374628,24.023544
"68848",120.374340,24.023527
"68849",120.588028,23.931145
"68850",120.525875,24.072139
"68851",120.526372,24.072555
"68852",120.521843,23.992726
"68853",120.576592,24.085642
"68854",120.576528,24.085652
"68855",120.320291,23.843300
"68856",120.520901,23.936316
"68857",120.520881,23.936383
"68858",120.634546,23.993362
"68859",120.407279,24.014728
"68860",120.513914,24.148450
"68861",120.515661,24.148483
"68862",120.585703,23.941320
"68863",120.448523,23.977218
"68864",120.558337,23.889354
"68865",120.558529,23.888846
"68866",120.545315,23.916322
"68867",120.401822,23.892418
"68868",120.485196,23.822295
"68869",120.460700,24.100223
"68870",120.611169,24.067228
"68871",120.357211,23.987965
"68872",120.356925,23.987466
"68873",120.550029,24.075304
"68874",120.545335,24.057702
"68875",120.540269,24.061965
"68876",120.290149,23.865241
"68877",120.289491,23.865622
"68878",120.579599,23.919782
"68879",120.580206,23.919303
"68880",120.541154,23.907974
"68881",120.294241,23.861899
"68882",120.506001,24.098453
"68883",120.507015,24.097901
"68884",120.506012,23.949291
"68885",120.506576,23.960356
"68886",120.561726,23.933789
"68887",120.398086,23.995299
"68888",120.439498,24.071234
"68889",120.542929,24.027803
"68890",120.610217,24.073066
"68891",120.586645,23.941514
"68892",120.349215,23.974988
"68893",120.375743,23.874687
"68894",120.539727,24.021320
"68895",120.445259,23.976330
"68896",120.519558,23.865779
"68897",120.492134,24.097188
"68898",120.504987,23.850069
"68899",120.481057,24.161256
"68900",120.586099,23.865834
"68901",120.634277,24.005410
"68902",120.633743,24.007766
"68903",120.558925,24.020036
"68904",120.510888,24.104313
"68905",120.585429,24.092802
"68906",120.352258,23.835713
"68907",120.586146,24.083028
"68908",120.572218,24.020636
"68909",120.407145,24.042366
"68910",120.558092,23.938833
"68911",120.571876,23.827846
"68912",120.431944,24.059247
"68913",120.408341,24.017423
"68914",120.408391,24.017722
"68915",120.489493,23.887013
"68916",120.427765,23.930995
"68917",120.546531,23.950631
"68918",120.308041,23.880979
"68919",120.493276,24.149917
"68920",120.610062,23.891705
"68921",120.524050,24.033545
"68922",120.620093,23.809402
"68923",120.554207,23.898385
"68924",120.622851,24.038523
"68925",120.446290,23.985023
"68926",120.554347,24.095394
"68927",120.536242,23.967858
"68928",120.628469,23.805618
"68929",120.512573,24.125741
"68930",120.346425,23.924430
"68931",120.545811,23.951312
"68932",120.521644,23.906304
"68933",120.593998,23.901536
"68934",120.341230,23.979207
"68935",120.410866,24.077516
"68936",120.478620,23.981268
"68937",120.560725,23.962770
"68938",120.560746,23.962167
"68939",120.500484,24.103579
"68940",120.463512,23.826914
"68941",120.554487,24.023780
"68942",120.553933,24.024075
"68943",120.513809,24.103559
"68944",120.514327,24.103438
"68945",120.519336,24.136636
"68946",120.509940,23.944733
"68947",120.579441,24.091508
"68948",120.471911,23.909210
"68949",120.371831,23.980265
"68950",120.371843,23.981893
"68951",120.412032,24.077537
"68952",120.446707,24.126685
"68953",120.448193,24.126623
"68954",120.442023,24.038079
"68955",120.534204,24.088739
"68956",120.381899,23.915000
"68957",120.526359,24.120709
"68958",120.551996,23.939556
"68959",120.480814,24.120884
"68960",120.379616,23.914884
"68961",120.509094,23.982607
"68962",120.340268,23.940244
"68963",120.595610,23.897889
"68964",120.383012,23.997331
"68965",120.383289,23.998379
"68966",120.428337,24.062702
"68967",120.441193,23.974216
"68968",120.456385,23.932767
"68969",120.392728,23.872964
"68970",120.393699,23.873349
"68971",120.555399,23.949753
"68972",120.444287,24.031996
"68973",120.303660,23.845517
"68974",120.545126,24.063373
"68975",120.496679,23.978730
"68976",120.546546,23.918716
"68977",120.545378,24.075030
"68978",120.481653,23.942570
"68979",120.600398,23.903162
"68980",120.600132,23.903109
"68981",120.400170,23.853198
"68982",120.400608,23.853019
"68983",120.481828,24.135214
"68984",120.517165,24.112713
"68985",120.517400,24.113197
"68986",120.524168,23.873784
"68987",120.439369,23.948309
"68988",120.493157,23.988875
"68989",120.499084,23.968323
"68990",120.495907,24.158688
"68991",120.494914,24.158833
"68992",120.536879,23.957142
"68993",120.370729,23.901556
"68994",120.501535,24.008057
"68995",120.493143,24.033484
"68996",120.524090,23.885924
"68997",120.512709,23.817701
"68998",120.287030,23.866783
"68999",120.418648,24.075986
"69000",120.543346,23.992606
"69001",120.549780,24.025951
"69002",120.549797,24.026036
"69003",120.592660,23.853421
"69004",120.595477,23.842233
"69005",120.504803,24.177917
"69006",120.504807,24.177541
"69007",120.395152,23.995971
"69008",120.392176,23.996641
"69009",120.461702,23.921177
"69010",120.470592,24.168544
"69011",120.452732,24.056055
"69012",120.450677,24.056097
"69013",120.609967,23.996665
"69014",120.480720,24.157253
"69015",120.510940,23.915795
"69016",120.565224,23.987234
"69017",120.566267,23.985606
"69018",120.581629,24.095912
"69019",120.581486,24.096032
"69020",120.465219,23.828360
"69021",120.296608,23.837003
"69022",120.392562,23.847269
"69023",120.392444,23.847283
"69024",120.621817,24.059917
"69025",120.292892,23.870309
"69026",120.292973,23.870518
"69027",120.500895,23.815452
"69028",120.536075,24.035677
"69029",120.375292,23.851680
"69030",120.568755,23.888954
"69031",120.521497,24.102083
"69032",120.478755,23.960615
"69033",120.491698,24.159879
"69034",120.410555,23.851205
"69035",120.381867,23.891487
"69036",120.463366,23.906028
"69037",120.477245,23.926730
"69038",120.476976,23.926225
"69039",120.597915,23.974270
"69040",120.444265,24.023290
"69041",120.479776,24.033268
"69042",120.538935,24.032632
"69043",120.523289,23.894058
"69044",120.475462,23.959331
"69045",120.527885,23.900710
"69046",120.528046,23.900604
"69047",120.458836,24.145149
"69048",120.529886,23.871660
"69049",120.588131,23.854048
"69050",120.588355,23.853725
"69051",120.408776,24.009863
"69052",120.289340,23.862671
"69053",120.459236,23.932233
"69054",120.459131,23.932230
"69055",120.461629,24.159266
"69056",120.464150,24.160917
"69057",120.494195,23.947912
"69058",120.615880,23.819962
"69059",120.615481,23.994955
"69060",120.548187,24.028251
"69061",120.484530,23.858140
"69062",120.582880,23.901084
"69063",120.582820,23.900673
"69064",120.549827,24.026176
"69065",120.546785,23.823906
"69066",120.472161,23.886937
"69067",120.409549,24.031302
"69068",120.409086,24.031439
"69069",120.534823,23.922452
"69070",120.663071,24.010483
"69071",120.436839,24.043264
"69072",120.504544,24.003747
"69073",120.603167,23.867147
"69074",120.424571,24.129613
"69075",120.523388,24.061946
"69076",120.581699,23.964791
"69077",120.356832,23.848649
"69078",120.460732,24.136941
"69079",120.299855,23.847970
"69080",120.445331,24.056298
"69081",120.359785,23.991912
"69082",120.583665,23.863272
"69083",120.569090,24.011247
"69084",120.493457,24.104880
"69085",120.536183,23.899548
"69086",120.437035,24.048372
"69087",120.566705,24.088000
"69088",120.437455,24.032023
"69089",120.575993,24.037945
"69090",120.442099,24.142821
"69091",120.294693,23.867291
"69092",120.514773,23.935773
"69093",120.581979,23.860882
"69094",120.503188,24.106110
"69095",120.556687,23.988799
"69096",120.312675,23.867925
"69097",120.449649,23.838490
"69098",120.562830,23.991147
"69099",120.495227,23.874729
"69100",120.598506,23.825784
"69101",120.608766,23.908962
"69102",120.521972,24.100969
"69103",120.522226,24.100770
"69104",120.542813,24.004100
"69105",120.542521,24.005421
"69106",120.536769,23.978227
"69107",120.544542,24.083031
"69108",120.444767,23.897707
"69109",120.471477,24.169677
"69110",120.566665,23.955971
"69111",120.433991,23.910103
"69112",120.459553,24.088183
"69113",120.580370,24.101748
"69114",120.554649,24.015410
"69115",120.553944,24.015430
"69116",120.478767,24.124732
"69117",120.478833,24.125121
"69118",120.518720,23.949691
"69119",120.308986,23.903036
"69120",120.308180,23.903289
"69121",120.450455,24.016492
"69122",120.597689,24.095954
"69123",120.580178,23.925531
"69124",120.475919,24.010266
"69125",120.476165,24.010142
"69126",120.571699,23.926745
"69127",120.473180,23.964061
"69128",120.521483,23.977397
"69129",120.448489,24.110784
"69130",120.501049,24.127592
"69131",120.415758,23.903988
"69132",120.415643,23.903967
"69133",120.526972,23.964245
"69134",120.527930,23.964368
"69135",120.381667,23.926616
"69136",120.551045,23.858770
"69137",120.571732,24.059271
"69138",120.470509,23.834824
"69139",120.536703,23.896717
"69140",120.479752,24.113661
"69141",120.566770,24.074147
"69142",120.459565,23.937494
"69143",120.375500,24.033773
"69144",120.426819,23.844526
"69145",120.501268,24.081295
"69146",120.500433,24.081352
"69147",120.540258,23.967472
"69148",120.394868,23.865003
"69149",120.396092,23.864776
"69150",120.364309,23.883260
"69151",120.528182,24.058638
"69152",120.481101,23.963560
"69153",120.485096,23.950896
"69154",120.483337,23.950814
"69155",120.455877,24.135259
"69156",120.357760,23.928606
"69157",120.576924,23.955177
"69158",120.571220,23.926997
"69159",120.554507,23.956678
"69160",120.555865,23.956316
